votes,fetch_url,title,longtext,answers,link,date,id,tags,
2,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Installing openstack on mac,"Very late answer but this is to install the openstack command line clients. first, you have to have python installed on your machine. Open the terminal and type python --version. If you see  glance - Image service API heat - Orchestration API neutron - Networking API nova - Compute API and extensions sahara - Database Processing API swift - Object Storage API trove - Database service API ",0,http://stackoverflow.com/questions/22924014/installing-openstack-on-mac/31889168#31889168,1/12/2017 20:23,1af2d0631e7e8b8cad2c80178405c981,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Openflow and nginx webserver,Neutron has been designed to cater to openstack's l2 and l3 needs alone. If you are looking for deploying other services you should take a look at the heat project. ,0,http://stackoverflow.com/questions/23307836/openflow-and-nginx-webserver/23342767#23342767,1/12/2017 20:23,6a9275d42985cc2a121c6fe6ef50d7b8,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: How to Validate a template using Heat API Client?,"Here is the source code for heat client api: def validate(self, **kwargs): """"""Validate a stack template."""""" resp, body = self.client.json_request('POST', '/validate', data ",0,http://stackoverflow.com/questions/23806308/how-to-validate-a-template-using-heat-api-client/30849008#30849008,1/12/2017 20:23,1af404d8193e97345d42d5d033a60f41,[],Heat
1,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Copy a binary file to instance,"Using Heat how can I copy a binary file to the instance? For regular txt file (e.g. a text file called ""new.txt""), I can use - heat_template_version: 2015-10-15 description: Simple template test ",0,http://stackoverflow.com/questions/36771019/copy-a-binary-file-to-instance,1/12/2017 20:23,b5626aa695859ca03afb73c9b6f30c15,"[u'openstack', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Wait Condition Heat/CloudFormation and instance startup order,"I'm not at all familiar with Heat templates, but the thing that immediately stood out is your curl command. Change the curl command curl -X PUT -H 'Content-Type:' --data-binary '{""Status ",0,http://stackoverflow.com/questions/22763711/wait-condition-heat-cloudformation-and-instance-startup-order/23071394#23071394,1/12/2017 20:23,9a6ca3d599c557ba53d069550cbccbd1,[],Heat
1,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: OpenStack Heat WebHooks for up/down-scalling point to internal (storage) IP,That's the configuration for autoscaling alarm webhook url and it should have worked. Just wanted to know Did you restarted the HEAT engine once after re-configuring with the public IP After ,0,http://stackoverflow.com/questions/37032532/openstack-heat-webhooks-for-up-down-scalling-point-to-internal-storage-ip/37058252#37058252,1/12/2017 20:23,2f513c48e537565b57c1f7f5721f3090,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: How to pass user_data script to Python Openstack Heat-API client,"On your yaml Heat template, you should add: parameters: install_command: type: string description: Command to run from user_data default: #!/bin/bash rpm install -y git vim ",0,http://stackoverflow.com/questions/35053086/how-to-pass-user-data-script-to-python-openstack-heat-api-client/35419409#35419409,1/12/2017 20:23,953190c85bb82757972ec4a588ee8409,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Using Heat template parameter value in bash script,"Yes, according to the Heat Orchestration Template specification, you can accomplish this with the str_replace function. They give an example that uses str_replace, together with get_param, to use ",0,http://stackoverflow.com/questions/31797106/using-heat-template-parameter-value-in-bash-script/31800612#31800612,1/12/2017 20:23,2c05aace8c642d1da9271df378a9eae7,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: What is the OpenStack HEAT syntax for multiple fixed_ips as a parameter,": ip_address: <%ipaddr%> A couple of details for this to work: Your heat template version must support the repeat/for_each construct, I used heat_template_version: 2016-04-08 Don't include any spaces in the list of IP addresses or you will get validation errors. ",0,http://stackoverflow.com/questions/38731725/what-is-the-openstack-heat-syntax-for-multiple-fixed-ips-as-a-parameter/38750794#38750794,1/12/2017 20:23,853fe4b99966b710a7c7a1b02a6499f6,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: How to pass josn/list values to a template in HEAT user_data,"Sadly, aws-cloudformation-based is still somewhat limited to what you can normally do, and heat-specific language (that is still based on aws-cloudformation) is bound by the same limitations ",0,http://stackoverflow.com/questions/39708962/how-to-pass-josn-list-values-to-a-template-in-heat-user-data/39818908#39818908,1/12/2017 20:23,c51b6f450c7501bd021ab59e94884b5e,[],Heat
-1,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: How to restart ceilometer service,"I changed pulling intervals in /etc/ceilometer/pipeline.yaml file from 600 to 60 and can't make the service to use new values. I restarted everything that relates to ceilometer in openstack-status  command, but that did not work. Can somebody tell me the proper way how to do it? I am using Openstack Liberty on Ubuntu 14.04 LTS root@OS1:~# openstack service list ",0,http://stackoverflow.com/questions/39775986/how-to-restart-ceilometer-service,1/12/2017 20:23,b60c417fdfe7089c3c81c2b71bf21ba8,"[u'openstack', u'ceilometer']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Openstack TripleO undercloud installation “could not find class ::ironic::drivers::deploy”,": Scope(Class[Heat]): Default value for rabbit_heartbeat_timeout_threshold parameter is different from OpenStack project defaults Warning: Scope(Class[Heat]): ""admin_user"", ""admin_password  ://docs.openstack.org/developer/tripleo-docs/installation/installation.html The installation was attempted on the instack VM. Did the SSL setup as well. Running openstack undercloud install fails ",0,http://stackoverflow.com/questions/37340461/openstack-tripleo-undercloud-installation-could-not-find-class-ironicdriver,1/12/2017 20:23,419351519f8c0dbc8e89a7ea09beb94d,"[u'puppet', u'openstack']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Can I add segmentation_id in ovf file,"While creating a virtual Machine network needed in that network list, I found segmentation_id. I am trying to add that segmentation_id in ovf. I found only 'network name' parameter. can I add segmen ",0,http://stackoverflow.com/questions/41161941/can-i-add-segmentation-id-in-ovf-file,1/12/2017 20:23,951b4e907b4d8ca555f1e8a0bfe29a13,"[u'virtual-machine', u'openstack', u'heat', u'ovf']",Heat
2,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Is it possible to use cloud-init and heat-cfntools inside a Docker container?,"So is it possible to install cloud-init and heat-cfntools when prepare the Docker image via Dockerfile It is possible to use cloud-init inside a Docker container, if you (a) have an image  not particularly familiar with heat-cfntools, although a quick glance at the code suggests that it may work without cloud-init by authenticating against the Heat CFN API using ec2-style credentials ",0,http://stackoverflow.com/questions/28456331/is-it-possible-to-use-cloud-init-and-heat-cfntools-inside-a-docker-container/28459663#28459663,1/12/2017 20:23,f1b731d80a1317cf406027f0a1f8f792,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Openstack Keystone Project creation using HOT fails,: Tenant name enabled: true name: TEST_VM parent: Admin ->heat stack-create TEST_VM_tenant -f TEST_VM_project.yaml ERROR: Unknown resource Type : OS  ::Keystone::Project ->heat template-validate -f TEST_VM_project.yaml ERROR: Unknown resource Type : OS::Keystone::Project ->heat --version 0.4.0 ->heat-manage --version 2015.1.0 ,0,http://stackoverflow.com/questions/36855218/openstack-keystone-project-creation-using-hot-fails,1/12/2017 20:23,8e7bbc3ab94efdaca33892cc766c1ad8,"[u'openstack', u'keystone', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: kube-up.sh failes in OpenStack,"I'm trying to install Kubernetes in an internal OpenStack environment using Heat. I'm following the instructions give here -> http://kubernetes.io/docs/getting-started-guides/openstack-heat/ While  issuing the command ./cluster/kube-up.sh/, I hit the following issue: ... Starting cluster using provider: openstack-heat ... calling verify-prereqs swift client installed glance client installed nova ",0,http://stackoverflow.com/questions/41364488/kube-up-sh-failes-in-openstack,1/12/2017 20:23,b2ee884c628a87e7ab84336336da3999,"[u'kubernetes', u'openstack', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Where can I find complete list of devstack services?,"In devstack local.conf, we can enable or disable services as follows : disable_service n-net enable_service q-svc But where can I find the complete list of services for all modules, Cielometer, Heat, etc. ? ",0,http://stackoverflow.com/questions/29406693/where-can-i-find-complete-list-of-devstack-services,1/12/2017 20:23,8f1f03bee34a91e482fcc7a87789ce3a,"[u'openstack', u'devstack', u'openstack-neutron']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Openstack Heat - separate templates,": [mynode1, id]} Once you instantiate a heat stack, say mystack1, with this first template, then you can access the ID of mynode1 as follows: heat output-show mystack1 mynode1_id 2) Create your second  ) Invoke your second heat stack creation as follows: heat stack-create -f second-template.yaml -P mynode1_id=`heat output-show mystack1 mynode1_id` mystack2 ",0,http://stackoverflow.com/questions/37089728/openstack-heat-separate-templates/37106875#37106875,1/12/2017 20:23,4c358f09a2fec0cb4252153ac2d7c5dc,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Not able to bring up Kubernetes cluster in OpenStack,I'm trying to bring up a Kubernetes cluster in OpenStack using the steps mentioned here -> http://kubernetes.io/docs/getting-started-guides/openstack-heat/ The command KUBERNETES_PROVIDER=openstack  -heat ./cluster/kube-up.sh fails with the following messages: ... Starting cluster using provider: openstack-heat ... calling verify-prereqs swift client installed glance client installed nova client ,0,http://stackoverflow.com/questions/41363593/not-able-to-bring-up-kubernetes-cluster-in-openstack,1/12/2017 20:23,fd5d67d4eb3e5fd438e3548fe1449706,"[u'kubernetes', u'openstack', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: How does Heat set alarm configuration and get alarm back from Ceilometer?,"for creating alarm url: you should see the method _get_ec2_signed_url alarm url triggered: It's a singal in heat-cfg service. you can find more code(Liberty) in heat/api/cfn/v1/__init__.py  mapper.connect('/signal/{arn:.*}', controller=signal_controller, action='signal', conditions=dict(method=['POST'])) and heat/api/cfn/v1/signal.py def signal ",0,http://stackoverflow.com/questions/38122482/how-does-heat-set-alarm-configuration-and-get-alarm-back-from-ceilometer/39367271#39367271,1/12/2017 20:23,642837e37f2a6ab6ed37aafe94e5d0b4,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Get IP address from instance and use it as a floating IP in Openstack,"I want to assign a floating IP to OpenStack instance with heat template. On my instance, there is a configuration file (such as /tmp/ip.txt) like this ; $ cat /tmp/ip.txt floating_ip=""172.24.3.225  "" I want to get the IP address from this file, then use as a floating IP and associate to my instance. How can I get the IP address which is written on my configuration file with heat template? And also, is it possible to use this parameter ($floating_ip) with ""OS::Neutron::FloatingIP"" resource? ",0,http://stackoverflow.com/questions/41209485/get-ip-address-from-instance-and-use-it-as-a-floating-ip-in-openstack,1/12/2017 20:23,4a8290d0a2546cf733894de77a4fd0a4,"[u'openstack', u'openstack-neutron', u'openstack-heat', u'floating-ip']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: How to dynamically change autoscaling instance names,"I have created a heat stack which autoscales depending on CPU use. Each time a new instance is created, it is given a random name. Is there a way to set a specific name with a counter added ",0,http://stackoverflow.com/questions/40016904/how-to-dynamically-change-autoscaling-instance-names,1/12/2017 20:23,a8f8c6fe7ab799b1adc29ca4c3a3f48b,"[u'openstack', u'autoscaling', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: Custom names for resources in cluster created using HEAT templates in Openstack,"Nevermind, got it from the ResourceGroup documentation. Use %index%. Here is the example from the documentation. resources: my_indexed_group: type: OS::Heat::ResourceGroup properties ",0,http://stackoverflow.com/questions/39286532/custom-names-for-resources-in-cluster-created-using-heat-templates-in-openstack/39288434#39288434,1/12/2017 20:23,3196f97184040fb87ca6e08b373bd1eb,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: How to dynamically change autoscaling instance names,"In Openstack HEAT, stack resource names are manipulated with stack_name and suffixed with a short_id. That's why on every autoscaled up instance you could see the instance name as such. This is how  the implementation done in overall HEAT project and it is not possible to define instance name suffixed with incremental number. ",0,http://stackoverflow.com/questions/40016904/how-to-dynamically-change-autoscaling-instance-names/40033950#40033950,1/12/2017 20:23,ee1ad2ce312865e4960c48cef67cc897,[],Heat
5,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Instance creation in devstack icehouse,I want to create few instance having ubuntu installed on it using openstack. I tried following steps Approach 1 installed icehouse devstack git clone -b stable/icehouse https://github.com  /openstack-dev/devstack.git cd devstack ./stack.sh after successful installation i uploaded a ubuntu image glance image-create --name Ubuntu --disk-format iso --container-format bare <~/sumit/images ,0,http://stackoverflow.com/questions/30727074/instance-creation-in-devstack-icehouse,1/12/2017 20:23,69eac790e158e8363baafa612acf6826,"[u'openstack', u'devstack', u'openstack-horizon', u'openstack-neutron']",Heat
1,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,Q: Openstack working from my instance: Connecting to nova.clouds.ubuntu Cannot initiate connection,"I am new to Openstack, I've installed it using devstack. I launched an instance using ubuntu server cloud image with heat flavor. I can ssh to the instance. The problem is when trying to do: sudo ",0,http://stackoverflow.com/questions/30125928/openstack-working-from-my-instance-connecting-to-nova-clouds-ubuntu-cannot-init,1/12/2017 20:23,a34ed41f2232c17ef8975af05b7cead9,"[u'ubuntu', u'openstack', u'devstack', u'ubuntu-cloud']",Heat
1,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: How to spread number of instances across availability zones in heat?,") Heat in isolation from other Configuration Management frameworks. I use it alongside Ansible. So in order to spread nodes between availability zones (AZ) you may consider to prepare this spread  yourself. First, I have in my Ansible vars file a list of all AZ available (sorry for the pun): zones: - 'zone1' - 'zone2' Alternatively, you can query Openstack for that list. When you have it, you ",0,http://stackoverflow.com/questions/37483961/how-to-spread-number-of-instances-across-availability-zones-in-heat/37698426#37698426,1/12/2017 20:23,b91c9168ef474f88dd6ded85b3e7c03d,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=2&pagesize=50&q=[openstack]Heat,A: what does end point mean in terms of Ceilometer API python?,"An ""endpoint"" simply means ""the URL at which you contact a service"". In OpenStack, the keystone service maintains a ""catalog"" of API endpoints. When you create a Ceilometer client object, it asks  catalog by running openstack endpoint list (if you have the openstack unified client available): $ openstack endpoint list +------...+-----------+--------------+---------------+ | ID ...| Region ",0,http://stackoverflow.com/questions/29147164/what-does-end-point-mean-in-terms-of-ceilometer-api-python/29153396#29153396,1/12/2017 20:23,ecaae07a5714420b928cef875c188f7e,[],Heat
2,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Network nic ordering from heat template,"I have a vm with 3 network interfaces. I create it through heat template. I want the interfaces to be in a specific order in the vm (eth0 a_net, eth1 b_net, eth2 c_net). How can I do the following ",0,http://stackoverflow.com/questions/33079786/network-nic-ordering-from-heat-template,1/12/2017 20:23,ec8d6a00dd3b7edeb8a5a8b0d36ea3b4,[u'openstack'],Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Openstack heat dotnet sdk,Now a days I'm working on openstack dotnet SDK and wanna work with Heat orchestration. Is there any implementation of dotnet SDK for openstack Heat orchestration? I googled a lot but I got nothing. ,0,http://stackoverflow.com/questions/30409650/openstack-heat-dotnet-sdk,1/12/2017 20:23,ca87ad9b229c6e5531507ae9617ec939,"[u'.net', u'sdk', u'openstack', u'heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Orchestration through heat client,"while orchestration through heat client using yaml files in my tenant there is an upper limit on the yaml file size. any suggestions on how to over come this?. Already tried. Breaking down  the yamls and orchestrating sequentially. Using salt, invoke the env/base yamls via heat an then use salt to orchestrate ",0,http://stackoverflow.com/questions/37074569/orchestration-through-heat-client,1/12/2017 20:23,8b9c57538f3510beb68cbc5801eba4e3,"[u'openstack', u'salt-stack', u'heat', u'orchestration']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Updating exisitng security group using heat,"I have crated a few security groups using CLI in my OpenStack tenant. I tried to update the security group rules using Heat for these groups. But instead of upadte, a new security group got created. Is there a way I can update the security group in these rules using Heat ? ",0,http://stackoverflow.com/questions/36857068/updating-exisitng-security-group-using-heat,1/12/2017 20:23,76679de03250e02de7f5980cd30632d0,"[u'openstack', u'heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: How can I populate a heat template in OpenStack with `user_data` without including the scrip…,I.e. I want my template to look something like: ... resources: server1: type: OS::Nova::Server properties: name: Server1 image: { get_param: image } flavor: { get_param: f ,0,http://stackoverflow.com/questions/21124221/how-can-i-populate-a-heat-template-in-openstack-with-user-data-without-includi,1/12/2017 20:23,df0b1493cabdf6936be2a1ab2b3f243a,[u'openstack'],Heat
3,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Advantages of using Openstack Heat with Chef,"As Chef and Openstack Heat both are used for orchestration of infrastructure on cloud or physical servers, what is the purpose behind using Chef along with Openstack Heat? What advantage will it provide over the scenario in which only OpenStack Heat is used(without Chef)? ",0,http://stackoverflow.com/questions/22958943/advantages-of-using-openstack-heat-with-chef,1/12/2017 20:23,0f1e7601f0c827df98222139592a710b,"[u'chef', u'openstack']",Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: OpenStack - how to iterate comma_delimited_list using %index% from OS::Heat::ResourceGroup?,I have a comma_delimited_list which represents list of fixed IPs and in my OS::Heat::ResourceGroup I want that each node will get one fixed ip based on his current index. I have the following heat  template (I've pasted only the relevant): my_fixed_ips: type: comma_delimited_list resources: MyResource: type: OS::Heat::ResourceGroup properties: count: { get_param ,0,http://stackoverflow.com/questions/37372669/openstack-how-to-iterate-comma-delimited-list-using-index-from-osheatres,1/12/2017 20:23,adcfbd63e84bb29ab17e73dbbb0c0353,"[u'openstack', u'heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: How to write a custom constraint in the heat template of openstack?,"-> heat template-validate -f bad.yaml And in the document ,just tell you that's a plugin,how should i write a validation plugin???? ",0,http://stackoverflow.com/questions/32810230/how-to-write-a-custom-constraint-in-the-heat-template-of-openstack,1/12/2017 20:23,611124c98cb18166dcb576f48ddbdc58,"[u'openstack', u'heat']",Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: How to Validate a template using Heat API Client?,"Unable to Validate a template using Heat-API client,when used below method from heatclient.client import Client heat = Client('1', endpoint=heat_url, token=auth_token) heat.stacks.validate(template_file) Error mesage: TypeError: validate() takes exactly 1 argument (2 given) ",0,http://stackoverflow.com/questions/23806308/how-to-validate-a-template-using-heat-api-client,1/12/2017 20:23,ed55951aea98c41633befbbf6528e5d7,"[u'openstack', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Any other ways to install heat resource plug-in?,"According to the directions of Openstack Official Heat/Plugins wiki https://wiki.openstack.org/wiki/Heat/Plugins, we only need ""To install a plugin, copy the Python modules to one of the configured  plugin directories. Note that heat-engine must be restarted after this in order to load the new plugins."". But I hit the following error messages after I restart heat-engine.. [root@cs14 heat]# heat ",0,http://stackoverflow.com/questions/30115309/any-other-ways-to-install-heat-resource-plug-in,1/12/2017 20:23,b6bacb9b7ebc556cbeda7bf2f92cd40e,"[u'openstack', u'openstack-heat']",Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Heat Autoscaling - Scaleup - Change a flavor,"I am using Heat Autoscaling in my environment. Can be able to see that it is working fine in case of scale up (Technically scale out) , that is adding a instance based on the load as well as deleting  to scale the cpu resource that is changing the flavor of the instance. Anyone please let me know how we can achieve it. Any help is appreciable. Heat yaml: web_server_scaleup_policy: type: OS ",0,http://stackoverflow.com/questions/39077956/heat-autoscaling-scaleup-change-a-flavor,1/12/2017 20:23,e5f5fefbb7f8a095cb1c836532a2fbf9,"[u'openstack', u'autoscaling', u'heat', u'ceilometer']",Heat
2,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Wait Condition Heat/CloudFormation and instance startup order,"I have a OpenStack Heat template which borrows heavily from the CloudFormation parameters, which is why I added the CF tag. My template contains two instances which should be started (or at least  [configuration code 2] Currently the stack is correctly stuck on ""create in progress"" state while Heat hasn't received the curl signal back, which is correct. Problem is that the 'second ",0,http://stackoverflow.com/questions/22763711/wait-condition-heat-cloudformation-and-instance-startup-order,1/12/2017 20:23,1b40313f8692e7a892e5d3d59102c057,"[u'openstack', u'amazon-cloudformation']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Openstack Heat & Ansible. VM spinup and App deployment,I am spinning up new VM's using openstack heat template and get the IP list of the newly spun up VM's. I am using Ansible scripts for the same. I am able to get the new list of IP's from the heat ,0,http://stackoverflow.com/questions/30894684/openstack-heat-ansible-vm-spinup-and-app-deployment,1/12/2017 20:23,fb517c9694437e5d7d1e13f1a6ced2a5,"[u'ansible', u'openstack']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Ceilometer Alarm Error - With Heat (OpenStack),"i have a problem i can't image why.... i have downloaded an autoscaling heat template for openstack. In this template files are the following resources: cpu_alarm_high: type: OS::Ceilometer  ::stack_id""}} comparison_operator: lt When i would launch this stack, openstack tell the following error: NotFound: resources.cpu_alarm_low: Not Found (HTTP 404) (Request-ID: req-37d6c753-40db-4596 ",0,http://stackoverflow.com/questions/34900467/ceilometer-alarm-error-with-heat-openstack,1/12/2017 20:23,a6858d604dde39a2b5c3710c57ffe4c7,"[u'openstack', u'autoscaling', u'heat', u'ceilometer']",Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,A: What can i do with a stack in openslack,"OpenStack version of AWS cloudformation (infrastructure as a code) is performed trough HEAT (OpenStack Component). A ""stack"" is a set of resources that can be deployed in the cloud. What are those  ... etc.). The template uses a common language to define those components and how are they created in the cloud. Note that, many ""AWS Cloudformation"" objects can be defined in OpenStack HEAT templates ",0,http://stackoverflow.com/questions/39733963/what-can-i-do-with-a-stack-in-openslack/39798409#39798409,1/12/2017 20:23,ad104fd632183ec3e2bca6cc0792e763,[],Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: How to pass josn/list values to a template in HEAT user_data,"label: test param list description: test descr default: 'test_param_1,test_param_2' ....... ...... type: OS::Heat::ResourceGroup properties: ......... ......... user_data: str_replace  : template: | get the local value of the instance : $val params: $val: { get_param: [ test_parameter, %index% ] } How to pass josn/list values to a template in HEAT-user_data ",0,http://stackoverflow.com/questions/39708962/how-to-pass-josn-list-values-to-a-template-in-heat-user-data,1/12/2017 20:23,c816b310814149b6cc720704452284e3,"[u'openstack', u'openstack-heat']",Heat
2,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Assigning a Floating IP to a Load Balancer in a heat template,"Does anyone know how to associate a floating IP address with a load balancer in a heat template? I can create a load balancer on an instance (or a bunch of instances, but starting small) in heat  ; and can associate a floating IP address to the load balancer in Horizon, but I can't figure out how to do it through heat. ",0,http://stackoverflow.com/questions/24681229/assigning-a-floating-ip-to-a-load-balancer-in-a-heat-template,1/12/2017 20:23,dfab0f6b229823f203b6217b5572cdff,"[u'openstack', u'heat', u'openstack-nova']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,"Q: Using Chef with OpenStack, what would encourage me to use Heat templates?","It feels like Heat serves some overlapping purposes, though it adds more orchestration than I can get with Chef out of the box today. Would the Heat template really only serve to document run lists? ",0,http://stackoverflow.com/questions/30812649/using-chef-with-openstack-what-would-encourage-me-to-use-heat-templates,1/12/2017 20:23,15056d0cc0fb7c9dfd1293ad9f126414,"[u'chef', u'openstack']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Openstack: Can execution of HEAT recreate a deleted instance in the stack,"Say, I created a stack of 5 instances using the heat stack-create command. After sometime, one or two of the instances become unresponsive and need to be re-instantiated. Can I delete those instances  and re-run the heat stack-create, using the original YAML and ENV files, to just bring up the deleted instances in the stack? Will heat detect what is missing in the stack and re-instantiate those and not affect the ones that are up and running? Thanks ",0,http://stackoverflow.com/questions/35318297/openstack-can-execution-of-heat-recreate-a-deleted-instance-in-the-stack,1/12/2017 20:23,7d3a4dff79f8cf79d52beef6ec629c3f,"[u'openstack', u'openstack-heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: how to use strings and parameters in openstack heat,I have defined a build parameter and i want to use that with a string in the resource but I am getting below error. Error parsing template file:///update.yaml mapping values are not allowed in this ,0,http://stackoverflow.com/questions/34714796/how-to-use-strings-and-parameters-in-openstack-heat,1/12/2017 20:23,4e3236da533a7e760400362055cd0ae6,"[u'openstack', u'heat']",Heat
0,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Openstack Heat template for flat network,I have configured 2-Node Openstack(Icehouse) setup and heat is also configured. when creating instance using HOT template it is successfully launched. But when I'm trying to create the flat network ,0,http://stackoverflow.com/questions/32819363/openstack-heat-template-for-flat-network,1/12/2017 20:23,60ad1de851c0b50bdb2f55cb7badb577,"[u'openstack', u'openstack-neutron', u'openstack-heat']",Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Openstack HeatClient api to query heat output-show,How to fetch output data using Heat Rest Api. For eg. heat output-show <stack-name> <keyword-name> I want to fetch this using rest api.. ,0,http://stackoverflow.com/questions/38760503/openstack-heatclient-api-to-query-heat-output-show,1/12/2017 20:23,e25d9332e5dd6f20dcfcb487fe765a3b,"[u'rest', u'openstack', u'openstack-heat']",Heat
1,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,A: How to perform a local shell command in OpenStack HOT template file?,"There is no syntax to support this. Heat templates are processed on the server. There is also no guarantee that the submitting system even has a standard Unix shell (heat templates can be submitted  via a web browser, or with tools other than the heat CLI). If your deployment workflow requires coordinating some local action with the Heat deployment, your best bet is to use another tool (Ansible ",0,http://stackoverflow.com/questions/38780356/how-to-perform-a-local-shell-command-in-openstack-hot-template-file/38780555#38780555,1/12/2017 20:23,f74691d20f143832cf2c311e0edb9ce2,[],Heat
-2,http://stackoverflow.com/search?sort=newest&page=1&pagesize=50&q=[openstack]Heat,Q: Using Heat template parameter value in bash script,"In a bash script in a Heat template, is it possible to use a parameter value from that template? ",0,http://stackoverflow.com/questions/31797106/using-heat-template-parameter-value-in-bash-script,1/12/2017 20:23,dfc24e65c4ff2aacbe7618a98cd08f14,"[u'bash', u'templates', u'openstack', u'heat', u'devstack']",Heat
